site_code,config_id,antenna_id,node,start_date,end_date,site_type,site_name,antenna_group,site_description,site_type_name,rkm,rkm_total,latitude,longitude
LMJ,160,A1,LMJ,2021-02-24T10:00:00Z,NA,INT,Lower Monumental Dam Juvenile,A-SEPARATOR GATE,"This site monitors the Lower Monumental Dam smolt bypass and sampling facility.  The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.067,589,46.562954,-118.543164
LMJ,160,A2,LMJ,2021-02-24T10:00:00Z,NA,INT,Lower Monumental Dam Juvenile,A-SEPARATOR GATE,"This site monitors the Lower Monumental Dam smolt bypass and sampling facility.  The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.067,589,46.562954,-118.543164
LMJ,160,A3,LMJ,2021-02-24T10:00:00Z,NA,INT,Lower Monumental Dam Juvenile,A-SEPARATOR GATE,"This site monitors the Lower Monumental Dam smolt bypass and sampling facility.  The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.067,589,46.562954,-118.543164
LMJ,160,A4,LMJ,2021-02-24T10:00:00Z,NA,INT,Lower Monumental Dam Juvenile,A-SEPARATOR GATE,"This site monitors the Lower Monumental Dam smolt bypass and sampling facility.  The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.067,589,46.562954,-118.543164
LMJ,160,B1,LMJ,2021-02-24T10:00:00Z,NA,INT,Lower Monumental Dam Juvenile,B-SEPARATOR GATE,"This site monitors the Lower Monumental Dam smolt bypass and sampling facility.  The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.067,589,46.562954,-118.543164
LMJ,160,B2,LMJ,2021-02-24T10:00:00Z,NA,INT,Lower Monumental Dam Juvenile,B-SEPARATOR GATE,"This site monitors the Lower Monumental Dam smolt bypass and sampling facility.  The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.067,589,46.562954,-118.543164
LMJ,160,B3,LMJ,2021-02-24T10:00:00Z,NA,INT,Lower Monumental Dam Juvenile,B-SEPARATOR GATE,"This site monitors the Lower Monumental Dam smolt bypass and sampling facility.  The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.067,589,46.562954,-118.543164
LMJ,160,B4,LMJ,2021-02-24T10:00:00Z,NA,INT,Lower Monumental Dam Juvenile,B-SEPARATOR GATE,"This site monitors the Lower Monumental Dam smolt bypass and sampling facility.  The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.067,589,46.562954,-118.543164
LMJ,160,F1,LMJ,2021-02-24T10:00:00Z,NA,INT,Lower Monumental Dam Juvenile,ADULT FISH RETURN,"This site monitors the Lower Monumental Dam smolt bypass and sampling facility.  The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.067,589,46.562954,-118.543164
LMJ,160,F2,LMJ,2021-02-24T10:00:00Z,NA,INT,Lower Monumental Dam Juvenile,ADULT FISH RETURN,"This site monitors the Lower Monumental Dam smolt bypass and sampling facility.  The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.067,589,46.562954,-118.543164
LMR,100,A1,LMRB0,2009-03-01T00:00:00Z,2010-12-02T16:30:00Z,INT,Lower Methow River at Pateros,IN-STREAM ARRAY,"LMR is a permanent instream PIT tag interrogation site on the Methow River. When first installed with a single row of six antennas, it was located near the WDFW Miller Hole access site at about river kilometer 3. In December 2010, a second row of six antennas was added to the site. In August 2017, the site was relocated 5 kilometers upstream and the two FS1001M transceivers were replaced with a single Biomark/QST QuBe controller.  The site currently consists of two rows of antennas, with each row nearly spanning the wetted width of the channel during base flows. Each row consists of six 20-foot HDPE antennas, installed in flat-plate configuration. Each antenna is powered by a Biomark IS1001 (ACN) and the ACNs are connected to a Biomark/QST QuBe controller. The antennas were built and installed by WDFW. The site is powered by a thermoelectric generator. LMR has remote communication abilities provided by a cellular modem. A submersible pressure transducer and temperature probe sensor are also installed to provide environmental condition data collection.",Instream Remote Detection System,843.008,851,48.074923,-119.956143
